"type","element1","type1","charge1","ind11","inda1","logp1","lumo1","element2","type2","charge2","ind12","inda2","logp2","lumo2","Class"
7,"c",27,0.016,1,0,5.87,-1.766,"c",22,-0.114,1,0,5.87,-1.766,"yes"
7,"c",27,-0.084,1,0,5.87,-1.766,"c",195,-0.084,1,0,5.87,-1.766,"yes"
7,"c",195,-0.084,1,0,5.87,-1.766,"c",195,-0.084,1,0,5.87,-1.766,"yes"
7,"c",22,-0.114,1,0,5.87,-1.766,"c",22,-0.114,1,0,5.87,-1.766,"yes"
7,"c",27,0.016,1,0,5.87,-1.766,"c",27,-0.084,1,0,5.87,-1.766,"yes"
7,"c",22,-0.114,1,0,5.87,-1.766,"c",22,-0.114,1,0,5.87,-1.766,"yes"
7,"c",27,-0.084,1,0,5.87,-1.766,"c",27,0.016,1,0,5.87,-1.766,"yes"
7,"c",22,-0.114,1,0,5.87,-1.766,"c",27,0.016,1,0,5.87,-1.766,"yes"
7,"c",27,0.016,1,0,5.87,-1.766,"c",22,-0.114,1,0,5.87,-1.766,"yes"
7,"c",22,-0.114,1,0,5.87,-1.766,"c",22,-0.114,1,0,5.87,-1.766,"yes"
7,"c",22,-0.114,1,0,5.87,-1.766,"c",27,0.016,1,0,5.87,-1.766,"yes"
1,"c",22,-0.114,1,0,5.87,-1.766,"h",3,0.145,1,0,5.87,-1.766,"yes"
2,"n",38,0.815,1,0,5.87,-1.766,"o",40,-0.385,1,0,5.87,-1.766,"yes"
2,"n",38,0.815,1,0,5.87,-1.766,"o",40,-0.385,1,0,5.87,-1.766,"yes"
7,"c",27,-0.084,1,0,5.87,-1.766,"c",22,-0.114,1,0,5.87,-1.766,"yes"
7,"c",22,-0.114,1,0,5.87,-1.766,"c",22,-0.114,1,0,5.87,-1.766,"yes"
1,"c",22,-0.114,1,0,5.87,-1.766,"h",3,0.145,1,0,5.87,-1.766,"yes"
1,"c",22,-0.114,1,0,5.87,-1.766,"h",3,0.145,1,0,5.87,-1.766,"yes"
1,"c",10,0.016,1,0,3.71,-1.929,"c",22,-0.114,1,0,3.71,-1.929,"yes"
7,"c",22,-0.114,1,0,3.71,-1.929,"c",22,-0.114,1,0,3.71,-1.929,"yes"
7,"c",22,-0.114,1,0,3.71,-1.929,"c",22,-0.114,1,0,3.71,-1.929,"yes"
1,"c",29,0.016,1,0,3.71,-1.929,"c",29,0.016,1,0,3.71,-1.929,"yes"
1,"c",22,-0.114,1,0,3.71,-1.929,"c",10,0.016,1,0,3.71,-1.929,"yes"
2,"o",40,-0.385,1,0,3.71,-1.929,"n",38,0.815,1,0,3.71,-1.929,"yes"
7,"c",29,0.016,1,0,3.71,-1.929,"c",22,-0.114,1,0,3.71,-1.929,"yes"
7,"c",22,-0.124,0,0,3.99,-1.144,"c",22,-0.124,0,0,3.99,-1.144,"no"
1,"n",38,0.805,0,0,3.99,-1.144,"c",22,-0.124,0,0,3.99,-1.144,"no"
1,"c",10,0.006,0,0,3.99,-1.144,"c",22,-0.174,0,0,3.99,-1.144,"no"
1,"c",22,-0.124,0,0,3.99,-1.144,"h",3,0.136,0,0,3.99,-1.144,"no"
1,"c",22,-0.124,0,0,3.99,-1.144,"h",3,0.136,0,0,3.99,-1.144,"no"
7,"c",22,-0.124,0,0,3.99,-1.144,"c",22,-0.124,0,0,3.99,-1.144,"no"
1,"c",22,-0.124,0,0,3.99,-1.144,"h",3,0.136,0,0,3.99,-1.144,"no"
1,"c",10,0.006,0,0,3.99,-1.144,"h",3,0.056,0,0,3.99,-1.144,"no"
7,"c",29,0.006,0,0,3.99,-1.144,"c",22,-0.124,0,0,3.99,-1.144,"no"
1,"c",22,-0.124,0,0,3.99,-1.144,"h",3,0.136,0,0,3.99,-1.144,"no"
1,"n",32,-0.398,0,0,0.47,-1.786,"c",14,0.601,0,0,0.47,-1.786,"no"
1,"c",14,0.601,0,0,0.47,-1.786,"c",14,0.551,0,0,0.47,-1.786,"no"
2,"c",14,0.551,0,0,0.47,-1.786,"o",40,-0.549,0,0,0.47,-1.786,"no"
7,"c",22,-0.128,0,0,0.47,-1.786,"c",22,-0.128,0,0,0.47,-1.786,"no"
7,"c",22,0.002,0,0,0.47,-1.786,"c",22,-0.128,0,0,0.47,-1.786,"no"
1,"c",22,-0.128,0,0,0.47,-1.786,"h",3,0.132,0,0,0.47,-1.786,"no"
7,"c",22,-0.118,1,0,6.01,-2.095,"c",27,0.012,1,0,6.01,-2.095,"yes"
7,"c",22,0.012,1,0,6.01,-2.095,"c",22,0.012,1,0,6.01,-2.095,"yes"
7,"c",27,0.012,1,0,6.01,-2.095,"c",22,-0.118,1,0,6.01,-2.095,"yes"
1,"c",22,0.012,1,0,6.01,-2.095,"c",10,-0.089,1,0,6.01,-2.095,"yes"
1,"c",22,-0.118,1,0,6.01,-2.095,"n",38,0.811,1,0,6.01,-2.095,"yes"
1,"c",22,-0.118,1,0,6.01,-2.095,"h",3,0.141,1,0,6.01,-2.095,"yes"
1,"c",22,-0.118,1,0,6.01,-2.095,"h",3,0.141,1,0,6.01,-2.095,"yes"
1,"c",22,-0.118,1,0,6.01,-2.095,"h",3,0.141,1,0,6.01,-2.095,"yes"
1,"c",10,-0.089,1,0,6.01,-2.095,"h",3,0.062,1,0,6.01,-2.095,"yes"
1,"c",10,-0.089,1,0,6.01,-2.095,"h",3,0.062,1,0,6.01,-2.095,"yes"
1,"c",10,-0.089,1,0,6.01,-2.095,"h",3,0.062,1,0,6.01,-2.095,"yes"
7,"c",27,0.012,1,0,6.01,-2.095,"c",22,-0.118,1,0,6.01,-2.095,"yes"
7,"c",22,-0.118,1,0,6.01,-2.095,"c",22,-0.118,1,0,6.01,-2.095,"yes"
7,"c",22,-0.118,1,0,6.01,-2.095,"c",27,0.012,1,0,6.01,-2.095,"yes"
7,"c",22,-0.118,1,0,3.37,-1.448,"c",22,-0.118,1,0,3.37,-1.448,"yes"
7,"c",29,0.012,1,0,3.37,-1.448,"c",22,-0.118,1,0,3.37,-1.448,"yes"
1,"c",10,0.012,1,0,3.37,-1.448,"c",22,-0.118,1,0,3.37,-1.448,"yes"
1,"c",22,-0.118,1,0,3.37,-1.448,"h",3,0.141,1,0,3.37,-1.448,"yes"
7,"c",22,-0.118,1,0,3.37,-1.448,"c",22,-0.118,1,0,3.37,-1.448,"yes"
2,"o",40,-0.389,1,0,3.37,-1.448,"n",38,0.811,1,0,3.37,-1.448,"yes"
7,"c",22,-0.118,1,0,3.37,-1.448,"c",22,-0.118,1,0,3.37,-1.448,"yes"
7,"c",22,-0.118,1,0,3.37,-1.448,"c",29,0.012,1,0,3.37,-1.448,"yes"
7,"c",29,0.012,1,0,3.37,-1.448,"c",22,-0.118,1,0,3.37,-1.448,"yes"
1,"c",22,-0.118,1,0,3.37,-1.448,"h",3,0.141,1,0,3.37,-1.448,"yes"
1,"c",29,0.002,0,0,2.68,-0.648,"c",29,0.002,0,0,2.68,-0.648,"no"
7,"c",22,-0.128,0,0,2.68,-0.648,"c",22,0.202,0,0,2.68,-0.648,"no"
1,"c",22,-0.128,0,0,2.68,-0.648,"h",3,0.132,0,0,2.68,-0.648,"no"
2,"n",38,0.801,0,0,2.68,-0.648,"o",40,-0.398,0,0,2.68,-0.648,"no"
7,"c",22,-0.128,0,0,2.68,-0.648,"c",22,-0.128,0,0,2.68,-0.648,"no"
7,"c",29,0.002,0,0,2.68,-0.648,"c",22,-0.128,0,0,2.68,-0.648,"no"
1,"c",22,-0.128,0,0,2.68,-0.648,"h",3,0.132,0,0,2.68,-0.648,"no"
7,"c",22,-0.123,1,0,5.87,-1.689,"c",22,-0.123,1,0,5.87,-1.689,"yes"
7,"c",27,0.007,1,0,5.87,-1.689,"c",22,-0.123,1,0,5.87,-1.689,"yes"
7,"c",22,-0.123,1,0,5.87,-1.689,"c",29,0.007,1,0,5.87,-1.689,"yes"
1,"c",28,0.007,1,0,5.87,-1.689,"c",29,0.007,1,0,5.87,-1.689,"yes"
1,"c",22,-0.123,1,0,5.87,-1.689,"h",3,0.136,1,0,5.87,-1.689,"yes"
1,"c",22,-0.123,1,0,5.87,-1.689,"h",3,0.136,1,0,5.87,-1.689,"yes"
7,"c",27,0.007,1,0,5.87,-1.689,"c",22,-0.123,1,0,5.87,-1.689,"yes"
7,"c",22,-0.123,1,0,5.87,-1.689,"c",22,-0.123,1,0,5.87,-1.689,"yes"
1,"c",22,-0.123,1,0,5.87,-1.689,"h",3,0.137,1,0,5.87,-1.689,"yes"
7,"c",22,-0.123,1,0,5.87,-1.689,"c",27,0.007,1,0,5.87,-1.689,"yes"
1,"c",22,-0.123,1,0,5.87,-1.689,"h",3,0.137,1,0,5.87,-1.689,"yes"
1,"c",28,0.007,1,0,5.87,-1.689,"c",28,0.007,1,0,5.87,-1.689,"yes"
7,"c",28,0.007,1,0,5.87,-1.689,"c",22,-0.123,1,0,5.87,-1.689,"yes"
1,"c",22,-0.123,1,0,5.87,-1.689,"h",3,0.137,1,0,5.87,-1.689,"yes"
7,"c",22,-0.12,0,0,3.52,-1.87,"c",22,-0.12,0,0,3.52,-1.87,"yes"
7,"c",22,-0.12,0,0,3.52,-1.87,"c",29,0.01,0,0,3.52,-1.87,"yes"
1,"c",29,0.01,0,0,3.52,-1.87,"c",29,0.01,0,0,3.52,-1.87,"yes"
1,"n",38,0.81,0,0,3.52,-1.87,"c",22,-0.12,0,0,3.52,-1.87,"yes"
7,"c",22,-0.12,0,0,3.52,-1.87,"c",22,-0.12,0,0,3.52,-1.87,"yes"
1,"c",22,-0.12,0,0,3.52,-1.87,"h",3,0.14,0,0,3.52,-1.87,"yes"
1,"c",22,-0.12,0,0,3.52,-1.87,"h",3,0.14,0,0,3.52,-1.87,"yes"
7,"c",22,-0.12,0,0,3.52,-1.87,"c",29,0.01,0,0,3.52,-1.87,"yes"
7,"c",29,0.01,0,0,3.52,-1.87,"c",22,-0.12,0,0,3.52,-1.87,"yes"
1,"c",22,-0.12,0,0,3.52,-1.87,"h",3,0.14,0,0,3.52,-1.87,"yes"
7,"c",22,-0.097,0,0,2.24,-1.069,"c",22,-0.097,0,0,2.24,-1.069,"no"
1,"c",22,-0.097,0,0,2.24,-1.069,"h",3,0.163,0,0,2.24,-1.069,"no"
1,"c",22,-0.097,0,0,2.24,-1.069,"h",3,0.163,0,0,2.24,-1.069,"no"
7,"c",22,-0.128,0,0,2.68,-1.029,"c",22,-0.128,0,0,2.68,-1.029,"no"
7,"c",22,0.202,0,0,2.68,-1.029,"c",29,0.002,0,0,2.68,-1.029,"no"
7,"c",22,-0.128,0,0,2.68,-1.029,"c",22,-0.128,0,0,2.68,-1.029,"no"
1,"c",22,-0.128,0,0,2.68,-1.029,"h",3,0.132,0,0,2.68,-1.029,"no"
7,"c",22,-0.128,0,0,2.68,-1.029,"c",22,-0.128,0,0,2.68,-1.029,"no"
1,"c",22,0.202,0,0,2.68,-1.029,"n",32,-0.779,0,0,2.68,-1.029,"no"
1,"c",22,-0.128,0,0,2.68,-1.029,"n",38,0.801,0,0,2.68,-1.029,"no"
1,"n",32,-0.779,0,0,2.68,-1.029,"h",1,0.332,0,0,2.68,-1.029,"no"
7,"c",29,0.002,0,0,2.68,-1.029,"c",22,-0.128,0,0,2.68,-1.029,"no"
1,"c",22,-0.124,0,0,4.27,-1.276,"h",3,0.136,0,0,4.27,-1.276,"no"
7,"c",22,-0.124,0,0,4.27,-1.276,"c",29,0.006,0,0,4.27,-1.276,"no"
7,"c",22,-0.124,0,0,4.27,-1.276,"c",22,-0.124,0,0,4.27,-1.276,"no"
7,"c",22,-0.124,0,0,4.27,-1.276,"c",22,-0.124,0,0,4.27,-1.276,"no"
7,"c",22,-0.124,0,0,4.27,-1.276,"c",22,-0.124,0,0,4.27,-1.276,"no"
7,"c",22,-0.124,0,0,4.27,-1.276,"c",22,-0.124,0,0,4.27,-1.276,"no"
1,"c",22,-0.124,0,0,4.27,-1.276,"h",3,0.136,0,0,4.27,-1.276,"no"
1,"c",10,0.006,0,0,4.27,-1.276,"h",3,0.056,0,0,4.27,-1.276,"no"
2,"n",38,0.805,0,0,4.27,-1.276,"o",40,-0.395,0,0,4.27,-1.276,"no"
7,"c",22,-0.124,0,0,4.27,-1.276,"c",22,-0.124,0,0,4.27,-1.276,"no"
7,"c",22,-0.124,0,0,4.27,-1.276,"c",29,0.006,0,0,4.27,-1.276,"no"
1,"c",10,0.006,0,0,4.27,-1.276,"c",22,-0.174,0,0,4.27,-1.276,"no"
7,"c",22,0.174,1,0,4.73,-1.26,"c",22,0.174,1,0,4.73,-1.26,"yes"
7,"c",22,0.174,1,0,4.73,-1.26,"c",22,-0.135,1,0,4.73,-1.26,"yes"
7,"c",22,-0.135,1,0,4.73,-1.26,"c",22,-0.135,1,0,4.73,-1.26,"yes"
1,"c",22,-0.135,1,0,4.73,-1.26,"h",3,0.125,1,0,4.73,-1.26,"yes"
7,"c",22,-0.135,1,0,4.73,-1.26,"c",22,-0.136,1,0,4.73,-1.26,"yes"
1,"c",22,0.174,1,0,4.73,-1.26,"o",50,-0.236,1,0,4.73,-1.26,"yes"
1,"c",22,0.174,1,0,4.73,-1.26,"o",50,-0.236,1,0,4.73,-1.26,"yes"
2,"o",40,-0.406,1,0,4.73,-1.26,"n",38,0.794,1,0,4.73,-1.26,"yes"
2,"n",38,0.794,1,0,4.73,-1.26,"o",40,-0.406,1,0,4.73,-1.26,"yes"
1,"o",50,-0.236,1,0,4.73,-1.26,"c",22,0.174,1,0,4.73,-1.26,"yes"
7,"c",22,0.174,1,0,4.73,-1.26,"c",22,0.174,1,0,4.73,-1.26,"yes"
1,"c",22,-0.135,1,0,4.73,-1.26,"h",3,0.125,1,0,4.73,-1.26,"yes"
1,"c",22,-0.135,1,0,4.73,-1.26,"h",3,0.125,1,0,4.73,-1.26,"yes"
7,"c",22,-0.125,1,0,3.46,-1.437,"c",22,-0.125,1,0,3.46,-1.437,"yes"
7,"c",22,-0.125,1,0,3.46,-1.437,"c",29,0.005,1,0,3.46,-1.437,"yes"
1,"c",29,0.005,1,0,3.46,-1.437,"c",29,0.005,1,0,3.46,-1.437,"yes"
2,"n",38,0.804,1,0,3.46,-1.437,"o",40,-0.396,1,0,3.46,-1.437,"yes"
1,"c",22,-0.125,1,0,3.46,-1.437,"h",3,0.134,1,0,3.46,-1.437,"yes"
1,"c",22,-0.125,1,0,3.46,-1.437,"h",3,0.134,1,0,3.46,-1.437,"yes"
1,"c",22,-0.126,1,0,3.46,-1.437,"h",3,0.134,1,0,3.46,-1.437,"yes"
7,"c",22,-0.125,1,0,3.46,-1.437,"c",22,-0.125,1,0,3.46,-1.437,"yes"
1,"c",22,-0.126,1,0,3.46,-1.437,"h",3,0.134,1,0,3.46,-1.437,"yes"
1,"c",10,0.005,1,0,3.46,-1.437,"h",3,0.055,1,0,3.46,-1.437,"yes"
1,"c",10,0.005,1,0,3.46,-1.437,"h",3,0.055,1,0,3.46,-1.437,"yes"
7,"c",22,-0.125,1,0,3.46,-1.437,"c",22,-0.125,1,0,3.46,-1.437,"yes"
2,"c",14,0.704,1,0,3.46,-1.437,"o",51,-0.546,1,0,3.46,-1.437,"yes"
7,"c",29,0.005,1,0,3.46,-1.437,"c",22,-0.125,1,0,3.46,-1.437,"yes"
7,"c",22,-0.125,1,0,3.46,-1.437,"c",22,-0.126,1,0,3.46,-1.437,"yes"
7,"c",22,-0.126,1,0,3.46,-1.437,"c",22,0.254,1,0,3.46,-1.437,"yes"
7,"c",22,-0.122,1,0,4.69,-1.329,"c",22,-0.122,1,0,4.69,-1.329,"yes"
7,"c",22,-0.122,1,0,4.69,-1.329,"c",22,-0.122,1,0,4.69,-1.329,"yes"
7,"c",22,-0.122,1,0,4.69,-1.329,"c",29,0.008,1,0,4.69,-1.329,"yes"
1,"c",28,0.008,1,0,4.69,-1.329,"c",29,0.008,1,0,4.69,-1.329,"yes"
7,"c",22,-0.122,1,0,4.69,-1.329,"c",28,0.008,1,0,4.69,-1.329,"yes"
7,"c",28,0.008,1,0,4.69,-1.329,"c",28,0.008,1,0,4.69,-1.329,"yes"
7,"c",28,0.008,1,0,4.69,-1.329,"c",22,-0.122,1,0,4.69,-1.329,"yes"
7,"c",22,-0.122,1,0,4.69,-1.329,"c",27,0.008,1,0,4.69,-1.329,"yes"
7,"c",27,-0.092,1,0,4.69,-1.329,"c",28,0.008,1,0,4.69,-1.329,"yes"
1,"c",22,-0.122,1,0,4.69,-1.329,"h",3,0.138,1,0,4.69,-1.329,"yes"
2,"o",40,-0.384,0,0,1.49,-1.937,"n",38,0.817,0,0,1.49,-1.937,"yes"
1,"c",22,-0.114,0,0,1.49,-1.937,"n",38,0.817,0,0,1.49,-1.937,"yes"
7,"c",22,-0.114,0,0,1.49,-1.937,"c",22,-0.114,0,0,1.49,-1.937,"yes"
7,"c",22,-0.115,1,0,4.18,-2.71,"c",22,-0.115,1,0,4.18,-2.71,"yes"
7,"c",22,-0.115,1,0,4.18,-2.71,"c",28,0.015,1,0,4.18,-2.71,"yes"
7,"c",28,0.015,1,0,4.18,-2.71,"c",28,0.015,1,0,4.18,-2.71,"yes"
7,"c",22,-0.115,1,0,4.18,-2.71,"c",22,-0.115,1,0,4.18,-2.71,"yes"
1,"c",22,-0.115,1,0,4.18,-2.71,"h",3,0.145,1,0,4.18,-2.71,"yes"
1,"c",22,-0.115,1,0,4.18,-2.71,"n",38,0.816,1,0,4.18,-2.71,"yes"
2,"o",40,-0.384,1,0,4.18,-2.71,"n",38,0.816,1,0,4.18,-2.71,"yes"
2,"n",38,0.816,1,0,4.18,-2.71,"o",40,-0.384,1,0,4.18,-2.71,"yes"
7,"c",27,0.015,1,0,4.18,-2.71,"c",27,-0.085,1,0,4.18,-2.71,"yes"
1,"c",28,0.015,1,0,4.18,-2.71,"c",28,0.015,1,0,4.18,-2.71,"yes"
7,"c",27,-0.085,1,0,4.18,-2.71,"c",28,0.015,1,0,4.18,-2.71,"yes"
7,"c",28,0.015,1,0,4.18,-2.71,"c",22,-0.115,1,0,4.18,-2.71,"yes"
1,"c",22,-0.115,1,0,4.18,-2.71,"h",3,0.145,1,0,4.18,-2.71,"yes"
1,"c",22,-0.115,1,0,4.18,-2.71,"h",3,0.145,1,0,4.18,-2.71,"yes"
7,"c",26,0.082,1,0,3.51,-1.145,"c",26,0.082,1,0,3.51,-1.145,"yes"
2,"o",40,-0.418,1,0,3.51,-1.145,"n",38,0.783,1,0,3.51,-1.145,"yes"
2,"n",38,0.783,1,0,3.51,-1.145,"o",40,-0.418,1,0,3.51,-1.145,"yes"
1,"c",22,-0.148,1,0,3.51,-1.145,"h",3,0.112,1,0,3.51,-1.145,"yes"
1,"c",22,-0.148,1,0,3.51,-1.145,"h",3,0.112,1,0,3.51,-1.145,"yes"
1,"c",22,-0.148,1,0,3.51,-1.145,"h",3,0.112,1,0,3.51,-1.145,"yes"
7,"c",22,-0.148,1,0,3.51,-1.145,"c",22,-0.148,1,0,3.51,-1.145,"yes"
7,"c",26,0.082,1,0,3.51,-1.145,"c",26,0.282,1,0,3.51,-1.145,"yes"
7,"n",34,-0.557,1,0,3.51,-1.145,"c",26,0.282,1,0,3.51,-1.145,"yes"
7,"c",22,-0.148,1,0,3.51,-1.145,"c",22,-0.148,1,0,3.51,-1.145,"yes"
2,"c",16,-0.193,0,0,2.61,-1.256,"c",16,-0.192,0,0,2.61,-1.256,"no"
2,"n",38,0.808,0,0,2.61,-1.256,"o",40,-0.392,0,0,2.61,-1.256,"no"
2,"n",38,0.808,0,0,2.61,-1.256,"o",40,-0.392,0,0,2.61,-1.256,"no"
7,"c",22,-0.123,0,0,2.61,-1.256,"c",22,-0.123,0,0,2.61,-1.256,"no"
7,"c",22,-0.123,0,0,2.61,-1.256,"c",22,-0.123,0,0,2.61,-1.256,"no"
1,"c",16,-0.193,0,0,2.61,-1.256,"c",22,0.107,0,0,2.61,-1.256,"no"
7,"c",22,0.107,0,0,2.61,-1.256,"c",22,-0.123,0,0,2.61,-1.256,"no"
1,"c",22,-0.123,0,0,2.61,-1.256,"h",3,0.137,0,0,2.61,-1.256,"no"
1,"c",22,-0.123,0,0,2.61,-1.256,"h",3,0.137,0,0,2.61,-1.256,"no"
7,"c",26,-0.082,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",27,-0.082,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",27,-0.082,1,1,5.07,-2.113,"yes"
7,"c",27,0.018,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",21,0.018,1,1,5.07,-2.113,"c",21,-0.112,1,1,5.07,-2.113,"yes"
1,"c",22,-0.112,1,1,5.07,-2.113,"h",3,0.147,1,1,5.07,-2.113,"yes"
1,"c",22,-0.112,1,1,5.07,-2.113,"h",3,0.147,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",22,-0.112,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",27,-0.082,1,1,5.07,-2.113,"yes"
7,"c",22,-0.112,1,1,5.07,-2.113,"c",27,0.018,1,1,5.07,-2.113,"yes"
7,"c",27,-0.082,1,1,5.07,-2.113,"c",27,-0.082,1,1,5.07,-2.113,"yes"
7,"c",27,-0.082,1,1,5.07,-2.113,"c",27,-0.082,1,1,5.07,-2.113,"yes"
7,"c",27,-0.082,1,1,5.07,-2.113,"c",26,-0.082,1,1,5.07,-2.113,"yes"
7,"c",22,-0.109,1,1,5.07,-1.918,"c",22,-0.109,1,1,5.07,-1.918,"yes"
7,"c",27,-0.079,1,1,5.07,-1.918,"c",22,-0.109,1,1,5.07,-1.918,"yes"
7,"c",27,0.021,1,1,5.07,-1.918,"c",27,-0.079,1,1,5.07,-1.918,"yes"
7,"c",27,0.021,1,1,5.07,-1.918,"c",22,-0.109,1,1,5.07,-1.918,"yes"
7,"c",21,-0.079,1,1,5.07,-1.918,"c",21,-0.109,1,1,5.07,-1.918,"yes"
1,"c",22,-0.109,1,1,5.07,-1.918,"h",3,0.152,1,1,5.07,-1.918,"yes"
1,"c",22,-0.109,1,1,5.07,-1.918,"h",3,0.152,1,1,5.07,-1.918,"yes"
1,"c",22,-0.108,1,1,5.07,-1.918,"h",3,0.152,1,1,5.07,-1.918,"yes"
7,"c",22,-0.109,1,1,5.07,-1.918,"c",22,-0.109,1,1,5.07,-1.918,"yes"
1,"c",21,-0.079,1,1,5.07,-1.918,"h",3,0.122,1,1,5.07,-1.918,"yes"
2,"n",38,0.822,1,1,5.07,-1.918,"o",40,-0.378,1,1,5.07,-1.918,"yes"
7,"c",27,-0.079,1,1,5.07,-1.918,"c",27,0.021,1,1,5.07,-1.918,"yes"
7,"c",27,0.021,1,1,5.07,-1.918,"c",22,-0.109,1,1,5.07,-1.918,"yes"
7,"c",22,-0.141,1,0,3.83,-1.488,"c",22,-0.141,1,0,3.83,-1.488,"yes"
7,"c",22,-0.141,1,0,3.83,-1.488,"c",22,-0.14,1,0,3.83,-1.488,"yes"
7,"c",22,-0.14,1,0,3.83,-1.488,"c",22,-0.141,1,0,3.83,-1.488,"yes"
1,"c",22,-0.141,1,0,3.83,-1.488,"n",38,0.789,1,0,3.83,-1.488,"yes"
2,"n",38,0.789,1,0,3.83,-1.488,"o",40,-0.411,1,0,3.83,-1.488,"yes"
7,"c",22,-0.141,1,0,3.83,-1.488,"c",26,0.09,1,0,3.83,-1.488,"yes"
7,"c",26,0.09,1,0,3.83,-1.488,"c",26,0.09,1,0,3.83,-1.488,"yes"
7,"c",22,-0.141,1,0,3.83,-1.488,"c",22,-0.141,1,0,3.83,-1.488,"yes"
7,"c",22,-0.129,0,0,1.53,-1.605,"c",22,-0.129,0,0,1.53,-1.605,"no"
2,"c",14,0.55,0,0,1.53,-1.605,"o",42,-0.58,0,0,1.53,-1.605,"no"
7,"c",22,-0.129,0,0,1.53,-1.605,"c",22,-0.129,0,0,1.53,-1.605,"no"
1,"c",14,0.55,0,0,1.53,-1.605,"c",22,0.001,0,0,1.53,-1.605,"no"
7,"c",22,-0.129,0,0,1.53,-1.605,"c",22,0.001,0,0,1.53,-1.605,"no"
7,"c",22,0.001,0,0,1.53,-1.605,"c",22,-0.129,0,0,1.53,-1.605,"no"
1,"c",22,-0.129,0,0,1.53,-1.605,"h",3,0.13,0,0,1.53,-1.605,"no"
1,"c",22,-0.129,0,0,1.53,-1.605,"h",3,0.13,0,0,1.53,-1.605,"no"
1,"n",34,-0.517,0,0,1.77,-1.028,"c",10,0.113,0,0,1.77,-1.028,"no"
1,"c",22,-0.107,0,0,1.77,-1.028,"n",38,0.823,0,0,1.77,-1.028,"no"
2,"n",38,0.823,0,0,1.77,-1.028,"o",40,-0.377,0,0,1.77,-1.028,"no"
7,"c",22,-0.107,0,0,1.77,-1.028,"c",22,-0.107,0,0,1.77,-1.028,"no"
7,"c",22,-0.107,0,0,1.77,-1.028,"c",26,0.323,0,0,1.77,-1.028,"no"
7,"c",26,0.323,0,0,1.77,-1.028,"c",26,0.123,0,0,1.77,-1.028,"no"
7,"c",22,-0.107,0,0,1.77,-1.028,"c",22,-0.107,0,0,1.77,-1.028,"no"
7,"c",22,-0.102,0,0,1.64,-0.982,"c",22,-0.102,0,0,1.64,-0.982,"no"
2,"o",40,-0.372,0,0,1.64,-0.982,"n",38,0.829,0,0,1.64,-0.982,"no"
1,"c",22,-0.102,0,0,1.64,-0.982,"h",3,0.158,0,0,1.64,-0.982,"no"
1,"c",22,-0.102,0,0,1.64,-0.982,"h",3,0.158,0,0,1.64,-0.982,"no"
1,"c",21,0.298,0,0,1.64,-0.982,"h",3,0.128,0,0,1.64,-0.982,"no"
7,"c",22,-0.102,0,0,1.64,-0.982,"c",26,-0.012,0,0,1.64,-0.982,"no"
7,"c",26,-0.072,0,0,1.64,-0.982,"c",22,-0.102,0,0,1.64,-0.982,"no"
7,"c",21,0.298,0,0,1.64,-0.982,"n",34,-0.511,0,0,1.64,-0.982,"no"
7,"c",22,-0.108,1,0,5.87,-1.62,"c",22,-0.109,1,0,5.87,-1.62,"yes"
1,"c",22,-0.109,1,0,5.87,-1.62,"h",3,0.152,1,0,5.87,-1.62,"yes"
7,"c",195,-0.079,1,0,5.87,-1.62,"c",195,-0.079,1,0,5.87,-1.62,"yes"
7,"c",22,-0.109,1,0,5.87,-1.62,"c",195,-0.079,1,0,5.87,-1.62,"yes"
7,"c",27,-0.079,1,0,5.87,-1.62,"c",27,-0.079,1,0,5.87,-1.62,"yes"
7,"c",22,-0.109,1,0,5.87,-1.62,"c",22,-0.109,1,0,5.87,-1.62,"yes"
7,"c",22,-0.109,1,0,5.87,-1.62,"c",22,-0.108,1,0,5.87,-1.62,"yes"
7,"c",22,-0.108,1,0,5.87,-1.62,"c",22,-0.109,1,0,5.87,-1.62,"yes"
7,"c",27,-0.079,1,0,5.87,-1.62,"c",22,-0.109,1,0,5.87,-1.62,"yes"
7,"c",22,-0.109,1,0,5.87,-1.62,"c",22,-0.109,1,0,5.87,-1.62,"yes"
1,"c",22,-0.109,1,0,5.87,-1.62,"h",3,0.152,1,0,5.87,-1.62,"yes"
1,"c",22,-0.109,1,0,5.87,-1.62,"h",3,0.152,1,0,5.87,-1.62,"yes"
