"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
36,"technician","married","professional.course","no","no","no","telephone","jun","wed",183,9,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
31,"self-employed","married","university.degree","no","yes","yes","telephone","jun","mon",464,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
32,"technician","single","university.degree","no","yes","yes","cellular","aug","wed",93,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
29,"management","single","university.degree","no","yes","no","cellular","may","fri",468,2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
37,"management","divorced","unknown","no","no","yes","cellular","nov","mon",74,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
48,"retired","married","basic.4y","unknown","no","yes","cellular","jul","mon",780,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
33,"services","single","university.degree","no","yes","no","cellular","oct","mon",252,2,3,2,"success",-1.1,94.601,-49.5,0.977,4963.6,"yes"
38,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","tue",258,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
41,"blue-collar","married","basic.4y","unknown","no","no","cellular","apr","mon",197,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
57,"housemaid","married","basic.4y","no","yes","no","telephone","jul","thu",381,3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"no"
35,"blue-collar","married","basic.9y","no","no","no","telephone","jun","fri",15,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
34,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",210,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
49,"management","married","university.degree","no","no","no","cellular","apr","thu",289,1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
53,"admin.","single","unknown","unknown","no","no","cellular","jul","tue",183,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
65,"technician","married","professional.course","no","no","no","cellular","sep","thu",263,1,999,0,"nonexistent",-1.1,94.199,-37.5,0.879,4963.6,"no"
26,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","thu",77,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
39,"housemaid","married","basic.9y","no","yes","no","cellular","nov","fri",150,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
50,"management","married","university.degree","no","no","no","cellular","jul","thu",650,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
34,"admin.","single","university.degree","no","no","no","cellular","nov","thu",169,1,7,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"yes"
54,"technician","married","professional.course","no","yes","no","telephone","may","wed",150,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
30,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",219,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
43,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","fri",226,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
37,"blue-collar","married","basic.4y","no","yes","no","cellular","may","wed",164,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
34,"technician","married","high.school","no","no","no","cellular","may","mon",347,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
31,"technician","married","basic.6y","no","yes","no","telephone","nov","thu",51,8,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
21,"student","single","high.school","no","no","no","cellular","oct","mon",328,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"yes"
38,"blue-collar","married","basic.6y","no","yes","no","telephone","jul","wed",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
38,"blue-collar","single","high.school","no","no","no","cellular","mar","wed",141,1,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes"
24,"services","single","high.school","no","yes","no","telephone","jun","wed",453,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
44,"services","married","unknown","no","no","yes","cellular","jun","mon",151,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
39,"services","single","university.degree","unknown","yes","no","cellular","nov","thu",43,3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
33,"admin.","single","high.school","no","yes","no","cellular","aug","tue",167,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
37,"entrepreneur","married","university.degree","unknown","yes","no","telephone","nov","mon",215,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
40,"admin.","divorced","university.degree","no","no","no","telephone","jul","wed",192,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
43,"blue-collar","married","basic.9y","unknown","yes","no","cellular","may","tue",545,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
40,"admin.","single","high.school","no","no","no","telephone","jun","fri",97,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
58,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","mon",86,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
46,"technician","divorced","professional.course","no","yes","no","cellular","jul","tue",387,5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
47,"services","divorced","high.school","no","no","no","telephone","may","wed",421,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"services","married","basic.9y","no","no","yes","telephone","jun","thu",98,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
31,"technician","married","university.degree","no","no","yes","telephone","may","wed",125,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
24,"services","married","high.school","no","yes","no","telephone","jun","mon",298,6,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
28,"self-employed","single","university.degree","no","no","no","cellular","jun","mon",373,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"no"
28,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","may","wed",143,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
28,"admin.","divorced","university.degree","no","yes","no","cellular","may","thu",1148,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"yes"
49,"self-employed","married","professional.course","no","yes","no","telephone","may","tue",214,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
31,"admin.","married","high.school","no","no","no","telephone","may","wed",469,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"services","married","high.school","no","no","no","cellular","apr","tue",186,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.384,5099.1,"no"
31,"admin.","married","university.degree","no","no","no","cellular","aug","thu",112,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
35,"technician","divorced","professional.course","no","yes","no","cellular","aug","tue",536,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
39,"technician","single","professional.course","no","no","no","cellular","jul","mon",617,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
43,"unemployed","divorced","basic.9y","no","no","no","cellular","jul","mon",398,7,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
52,"retired","married","high.school","no","yes","no","cellular","aug","fri",293,3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
59,"technician","married","university.degree","no","no","no","cellular","aug","wed",119,4,999,0,"nonexistent",-2.9,92.201,-31.4,0.879,5076.2,"no"
27,"blue-collar","married","basic.4y","no","yes","no","cellular","may","tue",259,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
33,"unemployed","married","basic.9y","no","yes","no","telephone","nov","wed",41,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
25,"services","single","high.school","no","no","no","cellular","oct","mon",79,1,999,2,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no"
47,"housemaid","married","professional.course","no","yes","yes","telephone","jun","mon",132,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
31,"blue-collar","single","high.school","unknown","yes","no","telephone","jun","tue",187,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
34,"blue-collar","single","basic.9y","unknown","no","no","telephone","may","mon",289,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
50,"services","married","high.school","no","yes","no","cellular","nov","tue",90,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
45,"services","divorced","basic.4y","no","no","no","cellular","apr","thu",296,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
59,"blue-collar","married","basic.4y","unknown","no","no","cellular","jun","wed",340,1,999,1,"failure",-2.9,92.963,-40.8,1.26,5076.2,"yes"
29,"technician","married","university.degree","no","no","yes","cellular","aug","wed",80,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
28,"admin.","single","university.degree","no","yes","no","telephone","may","thu",393,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
45,"admin.","married","high.school","no","yes","no","cellular","nov","mon",527,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
41,"self-employed","married","university.degree","no","yes","no","cellular","aug","tue",92,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
42,"management","married","high.school","no","no","no","cellular","aug","wed",588,3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
43,"management","married","unknown","unknown","no","no","cellular","apr","thu",177,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
59,"housemaid","married","basic.4y","unknown","no","no","cellular","aug","tue",77,6,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
37,"services","married","high.school","no","yes","no","cellular","may","fri",81,2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
53,"self-employed","married","university.degree","no","yes","no","cellular","nov","fri",1221,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
31,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","wed",704,4,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"yes"
56,"technician","married","professional.course","no","no","no","cellular","jul","fri",196,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
35,"technician","married","high.school","no","unknown","unknown","cellular","aug","fri",171,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
44,"management","married","basic.9y","no","yes","no","cellular","aug","wed",260,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
47,"management","married","basic.4y","no","no","yes","telephone","jun","thu",216,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
30,"blue-collar","single","basic.6y","no","no","no","cellular","may","fri",92,4,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
39,"technician","single","professional.course","no","yes","no","telephone","jul","mon",241,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
49,"technician","married","unknown","no","no","no","cellular","apr","fri",378,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
32,"admin.","married","university.degree","no","yes","no","cellular","jul","thu",144,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
52,"admin.","divorced","high.school","no","yes","no","cellular","nov","fri",127,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
47,"management","married","high.school","no","no","no","cellular","may","wed",282,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"no"
23,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",250,4,999,1,"failure",-1.7,94.215,-40.3,0.846,4991.6,"yes"
29,"blue-collar","married","basic.6y","no","no","no","cellular","may","thu",16,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
46,"admin.","married","high.school","no","no","no","cellular","nov","mon",504,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
43,"blue-collar","single","unknown","unknown","no","no","telephone","may","wed",299,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"management","married","university.degree","no","yes","no","cellular","may","thu",293,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
34,"unemployed","single","university.degree","no","no","no","telephone","jun","mon",409,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
45,"blue-collar","married","basic.4y","no","no","no","cellular","jul","tue",157,5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
46,"technician","divorced","professional.course","no","no","no","cellular","may","mon",78,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
42,"technician","married","professional.course","unknown","no","no","cellular","aug","wed",88,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
48,"admin.","divorced","university.degree","no","no","no","cellular","may","tue",1062,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"yes"
34,"blue-collar","single","basic.9y","unknown","yes","no","cellular","jul","thu",562,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
33,"services","married","basic.4y","no","no","no","telephone","may","fri",58,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
40,"technician","married","professional.course","no","yes","no","cellular","aug","thu",156,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
37,"services","married","high.school","no","no","no","cellular","may","tue",157,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
30,"technician","single","professional.course","no","yes","no","cellular","aug","mon",191,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
33,"management","divorced","university.degree","no","yes","no","cellular","jun","wed",63,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
32,"technician","single","high.school","no","yes","no","cellular","may","tue",361,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
46,"services","married","basic.9y","no","no","no","cellular","jul","tue",630,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
37,"management","married","high.school","no","no","no","cellular","may","fri",292,3,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"yes"
34,"admin.","unknown","university.degree","no","yes","no","cellular","jul","thu",243,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
46,"services","married","high.school","no","no","no","cellular","jul","thu",92,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
37,"management","married","university.degree","no","no","no","cellular","may","mon",546,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
36,"admin.","married","university.degree","no","no","no","telephone","jun","mon",199,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
46,"entrepreneur","married","high.school","no","yes","no","cellular","aug","tue",435,5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
51,"entrepreneur","divorced","university.degree","unknown","no","yes","telephone","may","mon",112,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
24,"student","single","basic.4y","no","yes","yes","telephone","jul","fri",57,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
53,"admin.","married","basic.9y","unknown","yes","no","telephone","may","fri",168,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
51,"blue-collar","married","basic.9y","unknown","unknown","unknown","telephone","may","tue",487,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
56,"technician","married","unknown","no","yes","no","telephone","may","tue",174,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"technician","married","professional.course","unknown","yes","yes","cellular","aug","thu",189,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
44,"management","divorced","university.degree","no","yes","no","telephone","jun","mon",96,8,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
37,"unemployed","single","professional.course","no","no","no","telephone","jun","fri",394,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
59,"retired","married","professional.course","no","no","no","cellular","aug","fri",218,3,3,1,"success",-1.7,94.027,-38.3,0.905,4991.6,"yes"
30,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",386,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
33,"technician","single","professional.course","no","no","no","cellular","aug","mon",266,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
57,"admin.","married","professional.course","no","unknown","unknown","cellular","jul","mon",127,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
30,"entrepreneur","married","professional.course","no","yes","yes","cellular","nov","thu",267,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
30,"entrepreneur","single","university.degree","no","yes","no","cellular","nov","thu",531,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"yes"
53,"management","married","university.degree","no","yes","no","cellular","apr","fri",111,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
24,"blue-collar","single","basic.4y","no","yes","no","cellular","may","fri",389,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
43,"admin.","single","university.degree","no","no","yes","cellular","aug","thu",306,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
45,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","mon",252,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
34,"services","married","high.school","unknown","no","no","telephone","jun","fri",453,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
