"Make","Model","Year","Engine.Fuel.Type","Engine.HP","Engine.Cylinders","Transmission.Type","Driven_Wheels","Number.of.Doors","Market.Category","Vehicle.Size","Vehicle.Style","highway.MPG","city.mpg","Class","MSRP"
"Toyota","Paseo",1995,"regular unleaded",100,4,"MANUAL","front wheel drive",2,"N/A","Compact","Coupe",33,25,"1",2000
"Volkswagen","Passat",2015,"regular unleaded",170,4,"MANUAL","front wheel drive",4,"N/A","Midsize","Sedan",35,24,"0",21340
"Volkswagen","Passat",2015,"regular unleaded",170,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",36,24,"0",24375
"Volkswagen","Passat",2016,"regular unleaded",170,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",38,25,"0",26280
"Volkswagen","Passat",2016,"regular unleaded",170,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",38,25,"0",28410
"Volkswagen","Passat",2016,"regular unleaded",170,4,"AUTOMATIC","front wheel drive",4,"N/A","Midsize","Sedan",38,25,"0",30495
"Honda","Passport",2001,"regular unleaded",205,6,"AUTOMATIC","rear wheel drive",4,"N/A","Midsize","4dr SUV",20,15,"1",28050
"Honda","Passport",2002,"regular unleaded",205,6,"AUTOMATIC","rear wheel drive",4,"N/A","Midsize","4dr SUV",20,15,"1",27100
"Nissan","Pathfinder",2017,"regular unleaded",284,6,"AUTOMATIC","front wheel drive",4,"Crossover","Large","4dr SUV",27,20,"1",36100
"Volkswagen","Phaeton",2004,"premium unleaded (recommended)",420,12,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",17,11,"0",94600
"Volkswagen","Phaeton",2004,"premium unleaded (recommended)",420,12,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",17,11,"0",79900
"Volkswagen","Phaeton",2005,"premium unleaded (recommended)",420,12,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",17,11,"0",100800
"Volkswagen","Phaeton",2006,"premium unleaded (required)",335,8,"AUTOMATIC","all wheel drive",4,"Luxury","Large","Sedan",21,14,"0",66700
"Toyota","Pickup",1993,"regular unleaded",150,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",17,14,"1",2550
"Toyota","Pickup",1994,"regular unleaded",150,6,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",20,15,"1",2188
"Toyota","Pickup",1994,"regular unleaded",150,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",17,14,"1",2699
"Toyota","Pickup",1995,"regular unleaded",150,6,"MANUAL","four wheel drive",2,"N/A","Compact","Extended Cab Pickup",17,14,"1",2691
"Toyota","Pickup",1995,"regular unleaded",150,6,"MANUAL","rear wheel drive",2,"N/A","Compact","Extended Cab Pickup",22,16,"1",2498
"Toyota","Pickup",1995,"regular unleaded",150,6,"MANUAL","four wheel drive",2,"N/A","Compact","Regular Cab Pickup",17,14,"1",2539
"Honda","Pilot",2015,"regular unleaded",250,6,"AUTOMATIC","four wheel drive",4,"Crossover","Midsize","4dr SUV",24,17,"1",33720
"Honda","Pilot",2015,"regular unleaded",250,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,"1",36970
"Honda","Pilot",2015,"regular unleaded",250,6,"AUTOMATIC","four wheel drive",4,"Crossover","Midsize","4dr SUV",24,17,"1",36970
"Honda","Pilot",2015,"regular unleaded",250,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,"1",35370
"Honda","Pilot",2015,"regular unleaded",250,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",25,18,"1",37370
"Honda","Pilot",2016,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,19,"1",46570
"Honda","Pilot",2016,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,18,"1",38855
"Honda","Pilot",2016,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,18,"1",38855
"Honda","Pilot",2016,"regular unleaded",280,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",27,19,"1",37055
"Honda","Pilot",2016,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,18,"1",35380
"Honda","Pilot",2016,"regular unleaded",280,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",27,19,"1",37055
"Honda","Pilot",2017,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,18,"1",39255
"Honda","Pilot",2017,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,19,"1",47070
"Honda","Pilot",2017,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,18,"1",35830
"Honda","Pilot",2017,"regular unleaded",280,6,"AUTOMATIC","all wheel drive",4,"Crossover","Midsize","4dr SUV",26,19,"1",43470
"Honda","Pilot",2017,"regular unleaded",280,6,"AUTOMATIC","front wheel drive",4,"Crossover","Midsize","4dr SUV",27,19,"1",34030
"Honda","Prelude",1999,"regular unleaded",200,4,"MANUAL","front wheel drive",2,"Factory Tuner,Performance","Compact","Coupe",24,20,"1",3367
"Toyota","Previa",1995,"regular unleaded",161,4,"AUTOMATIC","all wheel drive",3,"N/A","Compact","Passenger Minivan",20,15,"1",2000
"Toyota","Previa",1995,"regular unleaded",138,4,"AUTOMATIC","all wheel drive",3,"N/A","Compact","Passenger Minivan",19,15,"1",2088
"Toyota","Previa",1997,"regular unleaded",161,4,"AUTOMATIC","all wheel drive",3,"N/A","Compact","Passenger Minivan",19,15,"1",2728
"Toyota","Prius c",2014,"regular unleaded",99,4,"AUTOMATIC","front wheel drive",4,"Hatchback,Hybrid","Compact","4dr Hatchback",46,53,"1",21765
"Toyota","Prius Prime",2017,"regular unleaded",121,4,"AUTOMATIC","front wheel drive",4,"Hatchback,Hybrid","Compact","4dr Hatchback",53,55,"1",33100
"Toyota","Prius v",2015,"regular unleaded",134,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Wagon",40,44,"1",26675
"Toyota","Prius v",2015,"regular unleaded",134,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Wagon",40,44,"1",30935
"Toyota","Prius v",2016,"regular unleaded",134,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Wagon",40,44,"1",26675
"Toyota","Prius v",2017,"regular unleaded",134,4,"AUTOMATIC","front wheel drive",4,"Hybrid","Midsize","Wagon",39,43,"1",28060
"Toyota","Prius",2016,"regular unleaded",121,4,"AUTOMATIC","front wheel drive",4,"Hatchback,Hybrid","Compact","4dr Hatchback",50,54,"1",26250
"Toyota","Prius",2017,"regular unleaded",121,4,"AUTOMATIC","front wheel drive",4,"Hatchback,Hybrid","Compact","4dr Hatchback",50,54,"1",28115
"Toyota","Prius",2017,"regular unleaded",121,4,"AUTOMATIC","front wheel drive",4,"Hatchback,Hybrid","Compact","4dr Hatchback",50,54,"1",30015
"Toyota","Prius",2017,"regular unleaded",121,4,"AUTOMATIC","front wheel drive",4,"Hatchback,Hybrid","Compact","4dr Hatchback",50,54,"1",24685
"Chevrolet","Prizm",2000,"regular unleaded",125,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",34,27,"0",2130
"Chevrolet","Prizm",2000,"regular unleaded",125,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",34,27,"0",2003
"Ford","Probe",1996,"regular unleaded",118,4,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",30,23,"1",2000
"Mazda","Protege5",2002,"regular unleaded",130,4,"MANUAL","front wheel drive",4,"N/A","Compact","Wagon",28,22,"0",16455
"Mazda","Protege",2001,"regular unleaded",130,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",28,22,"0",15535
"Mazda","Protege",2003,"regular unleaded",130,4,"MANUAL","front wheel drive",4,"N/A","Compact","Sedan",28,22,"0",16140
"Chrysler","PT Cruiser",2009,"regular unleaded",180,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",24,18,"0",24510
"Chrysler","PT Cruiser",2010,"regular unleaded",150,4,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Wagon",24,19,"0",18275
"Infiniti","Q45",2004,"regular unleaded",340,8,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","Sedan",22,16,"0",52400
"Infiniti","Q45",2006,"premium unleaded (required)",340,8,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","Sedan",22,15,"0",58100
"Infiniti","Q50",2015,"premium unleaded (recommended)",360,6,"AUTOMATIC","rear wheel drive",4,"Luxury,Hybrid","Midsize","Sedan",36,29,"0",44400
"Infiniti","Q50",2015,"premium unleaded (recommended)",360,6,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance,Hybrid","Midsize","Sedan",36,29,"0",46800
"Infiniti","Q50",2016,"premium unleaded (required)",400,6,"AUTOMATIC","rear wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","Sedan",26,20,"0",47950
"Infiniti","Q50",2016,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",26,18,"0",45900
"Infiniti","Q50",2016,"premium unleaded (recommended)",360,6,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance,Hybrid","Midsize","Sedan",31,27,"0",49050
"Infiniti","Q50",2017,"premium unleaded (required)",400,6,"AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","Sedan",26,19,"0",50700
"Infiniti","Q50",2017,"premium unleaded (required)",300,6,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",29,20,"0",40650
"Infiniti","Q50",2017,"premium unleaded (required)",208,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",28,22,"0",35950
"Audi","Q5",2015,"premium unleaded (required)",220,4,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",28,20,"1",39300
"Audi","Q5",2015,"diesel",240,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury,Diesel","Midsize","4dr SUV",31,24,"1",55000
"Audi","Q5",2016,"premium unleaded (required)",272,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",26,18,"1",46000
"Infiniti","Q60 Convertible",2014,"premium unleaded (recommended)",325,6,"MANUAL","rear wheel drive",2,"Luxury,Performance","Midsize","Convertible",24,16,"0",53400
"Infiniti","Q60 Convertible",2015,"premium unleaded (recommended)",325,6,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","Convertible",26,18,"0",48550
"Infiniti","Q60 Coupe",2017,"premium unleaded (recommended)",400,6,"AUTOMATIC","all wheel drive",2,"Factory Tuner,Luxury,High-Performance","Midsize","Coupe",26,19,"0",53300
"Infiniti","Q60 Coupe",2017,"premium unleaded (recommended)",300,6,"AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","Coupe",27,19,"0",46300
"Infiniti","Q60 Coupe",2017,"premium unleaded (recommended)",300,6,"AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","Coupe",28,19,"0",44300
"Infiniti","Q60 Coupe",2017,"premium unleaded (recommended)",208,4,"AUTOMATIC","all wheel drive",2,"Luxury","Midsize","Coupe",28,21,"0",40950
"Infiniti","Q60 Coupe",2017,"premium unleaded (recommended)",208,4,"AUTOMATIC","all wheel drive",2,"Luxury","Midsize","Coupe",28,21,"0",43300
"Infiniti","Q70",2014,"premium unleaded (recommended)",360,6,"AUTOMATIC","rear wheel drive",4,"Luxury,Hybrid","Large","Sedan",34,29,"0",55650
"Infiniti","Q70",2014,"premium unleaded (required)",420,8,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","Sedan",24,16,"0",62100
"Infiniti","Q70",2015,"premium unleaded (required)",416,8,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","Sedan",23,16,"0",67050
"Infiniti","Q70",2015,"premium unleaded (required)",416,8,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","Sedan",24,16,"0",64550
"Infiniti","Q70",2016,"premium unleaded (required)",420,8,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","Sedan",23,16,"0",67050
"Infiniti","Q70",2016,"premium unleaded (required)",330,6,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","Sedan",26,18,"0",49850
"Maserati","Quattroporte",2016,"premium unleaded (required)",404,6,"AUTOMATIC","all wheel drive",4,"Exotic,Luxury,High-Performance","Large","Sedan",23,16,"0",107900
"Maserati","Quattroporte",2016,"premium unleaded (required)",523,8,"AUTOMATIC","rear wheel drive",4,"Exotic,Factory Tuner,Luxury,High-Performance","Large","Sedan",22,15,"0",141500
"Nissan","Quest",2015,"regular unleaded",260,6,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Passenger Minivan",27,20,"1",30280
"Nissan","Quest",2015,"regular unleaded",260,6,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Passenger Minivan",27,20,"1",26530
"Nissan","Quest",2016,"regular unleaded",260,6,"AUTOMATIC","front wheel drive",4,"N/A","Compact","Passenger Minivan",27,20,"1",34110
"Infiniti","QX4",2002,"premium unleaded (required)",240,6,"AUTOMATIC","four wheel drive",4,"Luxury","Midsize","4dr SUV",17,13,"0",35550
"Infiniti","QX4",2003,"premium unleaded (required)",240,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","4dr SUV",19,14,"0",34750
"Infiniti","QX4",2003,"premium unleaded (required)",240,6,"AUTOMATIC","four wheel drive",4,"Luxury","Midsize","4dr SUV",18,14,"0",36150
"Infiniti","QX50",2015,"premium unleaded (recommended)",325,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Midsize","4dr SUV",24,17,"0",36400
"Infiniti","QX50",2016,"premium unleaded (recommended)",325,6,"AUTOMATIC","rear wheel drive",4,"Crossover,Luxury,Performance","Midsize","4dr SUV",24,17,"0",34450
"Infiniti","QX60",2015,"premium unleaded (recommended)",265,6,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Large","4dr SUV",27,21,"0",42400
"Infiniti","QX60",2016,"premium unleaded (recommended)",265,6,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Large","4dr SUV",27,21,"0",42600
"Infiniti","QX60",2016,"premium unleaded (recommended)",250,4,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury,Hybrid","Large","4dr SUV",28,26,"0",52050
"Infiniti","QX60",2017,"premium unleaded (recommended)",295,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Large","4dr SUV",26,19,"0",44900
"Infiniti","QX60",2017,"premium unleaded (recommended)",295,6,"AUTOMATIC","front wheel drive",4,"Crossover,Luxury","Large","4dr SUV",27,20,"0",43100
"Infiniti","QX80",2016,"premium unleaded (recommended)",400,8,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","4dr SUV",20,14,"0",63250
"Mercedes-Benz","R-Class",2012,"premium unleaded (required)",302,6,"AUTOMATIC","all wheel drive",4,"Crossover,Luxury","Large","Wagon",21,16,"0",52690
"Audi","R8",2014,"premium unleaded (required)",525,10,"AUTOMATED_MANUAL","all wheel drive",2,"Luxury,High-Performance","Compact","Convertible",22,13,"1",173800
"Audi","R8",2014,"premium unleaded (required)",430,8,"MANUAL","all wheel drive",2,"Luxury,High-Performance","Compact","Coupe",20,11,"1",114900
"Audi","R8",2015,"premium unleaded (required)",550,10,"AUTOMATED_MANUAL","all wheel drive",2,"Luxury,High-Performance","Compact","Coupe",22,13,"1",182500
"Audi","R8",2015,"premium unleaded (required)",525,10,"MANUAL","all wheel drive",2,"Luxury,High-Performance","Compact","Coupe",19,12,"1",153900
"Audi","R8",2017,"premium unleaded (required)",540,10,"AUTOMATED_MANUAL","all wheel drive",2,"Luxury,High-Performance","Compact","Coupe",22,14,"1",162900
"Audi","R8",2017,"premium unleaded (required)",610,10,"AUTOMATED_MANUAL","all wheel drive",2,"Luxury,High-Performance","Compact","Coupe",22,14,"1",189900
"Volkswagen","Rabbit",2007,"regular unleaded",150,5,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",28,19,"0",14990
"Volkswagen","Rabbit",2008,"regular unleaded",170,5,"MANUAL","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",29,22,"0",17575
"Volkswagen","Rabbit",2008,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",29,21,"0",18650
"Volkswagen","Rabbit",2008,"regular unleaded",170,5,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",29,22,"0",15600
"Volkswagen","Rabbit",2008,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",29,21,"0",18650
"Volkswagen","Rabbit",2009,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",4,"Hatchback","Compact","4dr Hatchback",29,20,"0",19340
"Volkswagen","Rabbit",2009,"regular unleaded",170,5,"AUTOMATIC","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",29,20,"0",17400
"Mitsubishi","Raider",2007,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"N/A","Compact","Crew Cab Pickup",20,15,"0",24005
"Mitsubishi","Raider",2007,"regular unleaded",235,8,"AUTOMATIC","rear wheel drive",4,"N/A","Compact","Crew Cab Pickup",19,14,"0",24005
"Mitsubishi","Raider",2009,"regular unleaded",210,6,"AUTOMATIC","rear wheel drive",4,"N/A","Compact","Extended Cab Pickup",20,15,"0",24235
"Buick","Rainier",2005,"regular unleaded",275,6,"AUTOMATIC","all wheel drive",4,"N/A","Midsize","4dr SUV",19,14,"0",35610
"Dodge","RAM 150",1991,"regular unleaded",125,6,"UNKNOWN","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",17,12,"1",2000
"Dodge","RAM 150",1991,"regular unleaded",125,6,"UNKNOWN","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",17,12,"1",2000
"Dodge","RAM 150",1992,"regular unleaded",180,6,"MANUAL","four wheel drive",2,"N/A","Large","Regular Cab Pickup",16,11,"1",2000
"Dodge","RAM 150",1992,"regular unleaded",180,6,"MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",17,14,"1",2000
"Dodge","RAM 150",1992,"regular unleaded",230,8,"MANUAL","rear wheel drive",2,"N/A","Large","Extended Cab Pickup",16,11,"1",2000
"Dodge","RAM 150",1992,"regular unleaded",180,6,"MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",17,14,"1",2000
"Dodge","RAM 150",1992,"regular unleaded",180,6,"MANUAL","four wheel drive",2,"N/A","Large","Regular Cab Pickup",16,11,"1",2000
"Dodge","RAM 150",1993,"regular unleaded",180,6,"MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",17,14,"1",2000
"Dodge","RAM 150",1993,"regular unleaded",230,8,"MANUAL","rear wheel drive",2,"N/A","Large","Extended Cab Pickup",16,12,"1",2000
"Dodge","RAM 250",1991,"regular unleaded",170,8,"MANUAL","four wheel drive",2,"N/A","Large","Regular Cab Pickup",13,10,"1",2000
"Dodge","RAM 250",1992,"regular unleaded",180,6,"MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",17,13,"1",2000
"Dodge","RAM 250",1993,"regular unleaded",180,6,"MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",16,11,"1",2000
"Dodge","RAM 250",1993,"regular unleaded",180,6,"MANUAL","rear wheel drive",2,"N/A","Large","Regular Cab Pickup",16,11,"1",2000
"Dodge","Ram 50 Pickup",1992,"regular unleaded",116,4,"MANUAL","rear wheel drive",2,"N/A","Compact","Regular Cab Pickup",22,17,"1",2000
"Dodge","Ram Cargo",2001,"regular unleaded",175,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Cargo Van",15,13,"1",20850
"Dodge","Ram Cargo",2002,"regular unleaded",175,6,"AUTOMATIC","rear wheel drive",3,"N/A","Compact","Cargo Van",15,13,"1",19275
"Dodge","Ram Cargo",2003,"regular unleaded",175,6,"AUTOMATIC","rear wheel drive",3,"N/A","Large","Cargo Van",15,13,"1",22190
"Dodge","Ram Pickup 1500",2008,"regular unleaded",310,8,"MANUAL","four wheel drive",2,"Flex Fuel","Large","Regular Cab Pickup",16,12,"1",26705
"Dodge","Ram Pickup 1500",2008,"flex-fuel (unleaded/E85)",310,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","Crew Cab Pickup",17,13,"1",34865
"Dodge","Ram Pickup 1500",2008,"regular unleaded",345,8,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Crew Cab Pickup",19,13,"1",33730
"Dodge","Ram Pickup 1500",2008,"flex-fuel (unleaded/E85)",310,8,"AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","Crew Cab Pickup",17,13,"1",32155
"Dodge","Ram Pickup 1500",2008,"regular unleaded",345,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Crew Cab Pickup",17,13,"1",36980
"Dodge","Ram Pickup 1500",2009,"flex-fuel (unleaded/E85)",310,8,"AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","Crew Cab Pickup",19,14,"1",31880
"Dodge","Ram Pickup 1500",2009,"flex-fuel (unleaded/E85)",310,8,"AUTOMATIC","rear wheel drive",2,"Flex Fuel","Large","Regular Cab Pickup",19,14,"1",25715
"Dodge","Ram Pickup 1500",2010,"regular unleaded",390,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Crew Cab Pickup",18,13,"1",40495
"Dodge","Ram Pickup 1500",2010,"flex-fuel (unleaded/E85)",310,8,"AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","Crew Cab Pickup",19,14,"1",31020
"Dodge","Ram Pickup 1500",2010,"regular unleaded",390,8,"AUTOMATIC","four wheel drive",4,"N/A","Large","Crew Cab Pickup",18,13,"1",42650
"Dodge","Ram Van",1998,"regular unleaded",175,6,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Van",16,13,"1",2034
"Dodge","Ram Van",1998,"regular unleaded",230,8,"AUTOMATIC","rear wheel drive",3,"N/A","Midsize","Cargo Van",17,12,"1",2239
